OBJECTID,BSM,YSDM,TBYBH,TBBH,DLBM,DLMC,QSXZ,QSDWDM,QSDWMC,ZLDWDM,ZLDWMC,GDLX,KCLX,DLBZ,GDPDJ,KCDLBM,TKXS,TBMJ,XZDWMJ,LXDWMJ,TKMJ,TBDLMJ,PZWH,BGJLH,BGRQ,XZGDJFLY
34091,171764,2001010100,82,73,13,旱地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,TK,,2,123,0.0809,2443.51,94.86,0,190.005785,2158.644215,,,2015/3/10 0:00,
34807,911102652,2001010100,,73,122,设施农用地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,863.35,0,0,0,863.35,古城区农设备（2017）第023号,,2018/2/6 0:00,
36906,183403,2001010100,11642,73,203,村庄,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,,,,,0,223.87,9.52,0,0,214.35,,,2016/3/2 0:00,
37665,176057,2001010100,4270,73,31,有林地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,67903.28,2281.92,0,0,65621.36,,,2018/2/26 0:00,
971,171772,2001010100,90,74,203,村庄,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,466.5,0,0,0,466.5,,,,
1263,173099,2001010100,1316,74,127,裸地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,8923.84,77.54,0,0,8846.3,,,,
2938,175016,2001010100,4753,74,127,裸地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,15377.21,0,0,0,15377.21,,,,
4246,183078,2001010100,11286,74,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,2968.8,95.45,0,0,2873.35,,,,
4827,179395,2001010100,7653,74,43,其他草地,30,530702004206,玉龙县飞地,530702004202,龙泉社区居委会,,,,,,0,3325.54,729.04,0,0,2596.5,,,,
6274,182388,2001010100,10621,74,127,裸地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,2367.45,0,0,0,2367.45,,,,
6940,185950,2001010100,14180,74,201,城市,20,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,,,,,0,225.11,0,0,0,225.11,,,,
7338,185466,2001010100,13676,74,13,旱地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,TK,,3,123,0.1674,3057.14,500.64,0,427.9581,2128.5419,,,,
7452,189814,2001010100,18023,74,127,裸地,30,530702201204,三古村民委员会,530702201204,三古村民委员会,,,,,,0,99818.42,0,0,0,99818.42,,,,
7923,193850,2001010100,22046,74,43,其他草地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,2212.03,94.99,0,0,2117.04,,,,
8002,187932,2001010100,16167,74,12,水浇地,30,530702004206,玉龙县飞地,530702004206,玉龙县飞地,,TK,,1,123,0,1147.5,49.74,0,0,1097.76,,,,
8103,190803,2001010100,19091,74,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3498.26,451.08,0,0,3047.18,,,,
9346,194557,2001010100,22799,74,43,其他草地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,7163.12,279.18,0,0,6883.94,,,,
9600,199246,2001010100,27618,74,203,村庄,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,26368.61,0,0,0,26368.61,,,,
9746,196316,2001010100,24575,74,31,有林地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,12848.06,170.03,0,0,12678.03,,,,
10583,202554,2001010100,30809,74,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,1,123,0,8185.76,143.46,0,0,8042.3,,,,
11821,204266,2001010100,32514,74,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,FG,,2,43,0.1728,177986.45,2856.55,0,30262.44672,144867.4533,,,,
12150,203761,2001010100,32079,74,203,村庄,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,34.21,0,0,0,34.21,,,,
12340,202482,2001010100,30717,74,203,村庄,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,2305.97,24.78,0,0,2281.19,,,,
13829,205539,2001010100,33759,74,11,水田,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,T,TK,,4,123,0.29,2625.71,0,0,761.4559,1864.2541,,,,
14587,207570,2001010100,35852,74,21,果园,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,4395.68,184.84,0,0,4210.84,,,,
15081,202914,2001010100,31212,74,21,果园,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,556.16,0,0,0,556.16,,,,
15530,205915,2001010100,34135,74,11,水田,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,TK,,1,123,0,3543.62,584.6,0,0,2959.02,,,,
16070,208767,2001010100,37045,74,203,村庄,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,2934.24,0,0,0,2934.24,,,,
18325,189733,2001010100,18012,74,201,城市,20,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,,,,,0,309653.72,2199.07,0,0,307454.65,,,2010/12/31 0:00,
18462,210257,2001010100,38519,74,23,其他园地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,6241.2,0,0,0,6241.2,,,,
19117,210004,2001010100,38276,74,32,灌木林地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,,,,,0,1211.6,51.65,0,0,1159.95,,,,
22230,183336,2001010100,11565,74,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,5169.43,860.67,0,0,4308.76,,,2014/9/3 0:00,
22450,179253,2001010100,7511,74,203,村庄,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,397.72,0,0,0,397.72,,,2015/2/7 0:00,
22605,186988,2001010100,15217,74,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,2031.01,116.77,0,0,1914.24,,,2015/2/6 0:00,
23275,187880,2001010100,17889,74,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,6276.95,1374.71,0,0,4902.24,,,2015/2/7 0:00,
24717,192843,2001010100,21053,74,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,4171.13,216.67,0,0,3954.46,,,2015/2/7 0:00,
28325,195267,2001010100,23575,74,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,4432,334.19,0,0,4097.81,,,2015/2/7 0:00,
28685,177790,2001010100,6046,74,13,旱地,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,TK,,4,123,0.2937,10626.17,107.16,0,3089.433237,7429.576763,,,2015/2/7 0:00,
30314,189875,2001010100,18097,74,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,2678.1,159.46,0,0,2518.64,,,2015/2/7 0:00,
31114,176922,2001010100,5203,74,13,旱地,30,530702007204,文化街道办事处拉马古社区居委会,530702007203,文化街道办事处东江社区居委会,,TK,,3,123,0.1674,1448.44,48.67,0,234.32,1165.45,,,2015/2/7 0:00,
31546,176067,2001010100,4280,74,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,8357.35,284.89,0,0,8072.46,,,2015/2/7 0:00,
32318,176207,2001010100,4440,74,13,旱地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,TK,,2,123,0.0809,818.5,132.4,0,55.50549,630.59451,,,2015/2/8 0:00,
33928,911102795,2001010100,,74,122,设施农用地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,2721.81,0,0,0,2721.81,,,2018/2/6 0:00,
34198,200289,2001010100,28496,74,31,有林地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,10195.02,1055.26,0,0,9139.76,,,2015/3/10 0:00,
40417,200928,2001010100,29098,74,13,旱地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,TK,,2,123,0.0809,2289.8,331.77,0,158.404627,1799.625373,,,2017/1/21 0:00,
1045,171760,2001010100,78,75,13,旱地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,TK,,3,123,0.1674,7978.67,205.03,0,1301.307336,6472.332664,,,,
1473,173062,2001010100,1279,75,13,旱地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,TK,,4,123,0.2937,21252.29,365.39,0,6134.48253,14752.41747,,,,
3282,176522,2001010100,4742,75,127,裸地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,12622.58,0,0,0,12622.58,,,,
4069,179399,2001010100,7657,75,13,旱地,30,530702004206,玉龙县飞地,530702004202,龙泉社区居委会,,TK,,1,123,0,6576.05,1195.48,0,0,5380.57,,,,
4573,179818,2001010100,8087,75,32,灌木林地,30,530702201203,玉河村民委员会,530702201203,玉河村民委员会,,,,,,0,8549.45,28.48,0,0,8520.97,,,,
5291,182879,2001010100,11348,75,32,灌木林地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,81387.06,222.21,0,0,81164.85,,,,
5344,185929,2001010100,14159,75,12,水浇地,30,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,TK,,1,123,0,747.66,35.04,0,0,712.62,,,,
5541,183273,2001010100,11592,75,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,4175.59,750.02,0,0,3425.57,,,,
6269,182320,2001010100,10553,75,201,城市,20,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,3342.82,0,0,0,3342.82,,,,
7232,185455,2001010100,13665,75,43,其他草地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,3000.85,304.23,0,0,2696.62,,,,
8131,190783,2001010100,19071,75,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,4769.45,557.08,0,0,4212.37,,,,
8433,193830,2001010100,22026,75,43,其他草地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,17408.55,1138.42,0,0,16270.13,,,,
8735,190403,2001010100,18668,75,13,旱地,30,530702201204,三古村民委员会,530702201204,三古村民委员会,,TK,,3,123,0.1674,22128.08,0,0,3704.240592,18423.83941,,,,
9350,200785,2001010100,30853,75,31,有林地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,,,,,0,2384.54,0,0,0,2384.54,,,,
9477,196169,2001010100,24402,75,31,有林地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,22722.76,511.74,0,0,22211.02,,,,
9952,200264,2001010100,28471,75,203,村庄,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,21075.18,0,0,0,21075.18,,,,
10344,203731,2001010100,32049,75,31,有林地,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,6468.89,1144.65,0,0,5324.24,,,,
10927,202476,2001010100,30711,75,13,旱地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,TK,,4,123,0.2937,5315.21,173.77,0,1510.040928,3631.399072,,,,
10941,199414,2001010100,27692,75,203,村庄,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,228.88,0,0,0,228.88,,,,
11883,200956,2001010100,29139,75,13,旱地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,TK,,4,123,0.2937,2548.82,0,0,748.588434,1800.231566,,,,
13789,204424,2001010100,32682,75,31,有林地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,,,,,0,12862.87,28.21,0,0,12834.66,,,,
14086,202925,2001010100,31223,75,203,村庄,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,162.82,0,0,0,162.82,,,,
14779,208768,2001010100,37046,75,43,其他草地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,2382.85,325.92,0,0,2056.93,,,,
15223,205730,2001010100,33950,75,11,水田,30,530702205204,金江村民委员会,530702205204,金江村民委员会,T,TK,,5,123,0.3489,1599.19,0,0,557.957391,1041.232609,,,,
15810,205672,2001010100,33892,75,11,水田,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,T,TK,,4,123,0.29,6032.6,0,0,1749.454,4283.146,,,,
16702,210228,2001010100,38500,75,32,灌木林地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,18059.01,634.37,0,0,17424.64,,,,
16809,207508,2001010100,35777,75,31,有林地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,1049283.94,7717.75,0,0,1041566.19,,,,
19551,205903,2001010100,34123,75,33,其他林地,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,2274.19,184.12,0,0,2090.07,,,2011/3/27 0:00,
21796,178068,2001010100,7494,75,13,旱地,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,TK,,2,123,0.0809,7933.5,563.12,0,596.263742,6774.116258,,,2015/2/7 0:00,
24716,192854,2001010100,21064,75,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,1920.48,152.92,0,0,1767.56,,,2015/2/7 0:00,
28948,195285,2001010100,23593,75,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,4423.42,680.94,0,0,3742.48,,,2015/2/7 0:00,
30718,177823,2001010100,6079,75,203,村庄,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,,,,,0,392.7,0,0,0,392.7,,,2015/2/7 0:00,
31521,176064,2001010100,4277,75,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,11598.53,598.68,0,0,10999.85,,,2015/2/7 0:00,
32354,176216,2001010100,4449,75,31,有林地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,4321.88,177.59,0,0,4144.29,,,2015/2/8 0:00,
33927,911102797,2001010100,36179,75,31,有林地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,29939.02,699.67,0,0,29239.35,,,2018/2/6 0:00,
36912,184808,2001010100,16160,75,12,水浇地,30,530702004206,玉龙县飞地,530702004206,玉龙县飞地,,TK,,1,123,0,1491,242.57,0,0,1248.43,,,2016/3/2 0:00,
37673,174569,2001010100,2829,75,13,旱地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,TK,,4,123,0.2937,79092.29,1373.36,0,22826.04974,54892.88026,,,2018/2/26 0:00,
40581,189868,2001010100,18090,75,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,9250.36,189.08,0,0,9061.28,,,2017/1/21 0:00,
969,171770,2001010100,88,76,203,村庄,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,340.22,0,0,0,340.22,,,,
1359,173067,2001010100,1284,76,11,水田,30,530702203201,大东村民委员会,530702203201,大东村民委员会,T,TK,,3,123,0.178,50240.79,1254.66,7,8718.28514,40260.84486,,,,
2760,183090,2001010100,11298,76,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,9344.24,0,0,0,9344.24,,,,
2979,175021,2001010100,4758,76,203,村庄,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,316.87,0,0,0,316.87,,,,
3183,174618,2001010100,2891,76,43,其他草地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,,,,,0,6350.61,0,0,0,6350.61,,,,
4413,185654,2001010100,13884,76,203,村庄,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,502.92,0,0,0,502.92,,,,
4584,179820,2001010100,8089,76,13,旱地,30,530702201203,玉河村民委员会,530702201203,玉河村民委员会,,TK,,5,123,0.3602,5363.99,0,0,1932.109198,3431.880802,,,,
4637,179341,2001010100,7599,76,12,水浇地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,TK,,1,123,0,28555.66,612.91,0,0,27942.75,,,,
4964,181386,2001010100,10795,76,203,村庄,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,,,,,0,1954.81,0,0,0,1954.81,,,,
5339,185917,2001010100,14147,76,12,水浇地,30,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,TK,,1,123,0,709.26,116.31,0,0,592.95,,,,
5692,183377,2001010100,11616,76,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,2557.39,690.61,0,0,1866.78,,,,
8100,196159,2001010100,24382,76,13,旱地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,TK,,3,123,0.1674,24843.03,847.17,0,4016.906964,19978.95304,,,,
8104,190805,2001010100,19093,76,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,4458.82,580.54,0,0,3878.28,,,,
8974,193941,2001010100,22150,76,203,村庄,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,386.15,0,0,0,386.15,,,,
9391,194611,2001010100,22873,76,203,村庄,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,1493.97,0,0,0,1493.97,,,,
11143,199812,2001010100,29114,76,43,其他草地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,2184.85,0,0,0,2184.85,,,,
12346,202617,2001010100,30882,76,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,2,123,0.0809,5520.25,0,0,446.588225,5073.661775,,,,
12395,202480,2001010100,30715,76,32,灌木林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,13197.09,1154.35,0,0,12042.74,,,,
12438,208764,2001010100,37042,76,203,村庄,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,6029.01,182,0,0,5847.01,,,,
12778,202851,2001010100,31149,76,11,水田,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,TK,,1,123,0,11686.95,976.29,0,0,10710.66,,,,
13656,203755,2001010100,32073,76,11,水田,30,530702202203,七河村民委员会,530702202203,七河村民委员会,T,TK,,2,123,0.1015,2736.49,768.22,0,199.779405,1768.490595,,,,
13962,205737,2001010100,33957,76,203,村庄,30,530702205204,金江村民委员会,530702205204,金江村民委员会,,,,,,0,255.46,0,0,0,255.46,,,,
14676,205599,2001010100,33819,76,203,村庄,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,4621.73,0,0,0,4621.73,,,,
14988,204389,2001010100,32647,76,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,3,123,0.1674,14534.46,91.42,0,2417.764896,12025.2751,,,,
16421,205906,2001010100,34126,76,205,风景名胜及特殊用地,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,3851.19,72.25,0,0,3778.94,,,,
18729,210010,2001010100,38282,76,32,灌木林地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,,,,,0,404.33,95.95,0,0,308.38,,,,
19608,209694,2001010100,38532,76,13,旱地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,TK,,4,123,0.2937,1467.79,0,0,431.089923,1036.700077,,,,
22522,179260,2001010100,7518,76,203,村庄,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,685.44,0,0,0,685.44,,,2015/2/7 0:00,
24606,192840,2001010100,21050,76,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,1620.97,318.45,0,0,1302.52,,,2015/2/7 0:00,
28425,193774,2001010100,23512,76,43,其他草地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,,,,,0,7500.62,286.24,0,0,7214.38,,,2015/2/7 0:00,
28686,177786,2001010100,6042,76,43,其他草地,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,,,,,0,10606.49,0,0,0,10606.49,,,2015/2/7 0:00,
32717,176217,2001010100,4450,76,127,裸地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,4173.46,93.74,0,0,4079.72,,,2015/2/8 0:00,
34197,200303,2001010100,28510,76,13,旱地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,TK,,2,123,0.0809,4585.74,550.86,0,326.421792,3708.458208,,,2015/3/10 0:00,
36914,189920,2001010100,18152,76,32,灌木林地,20,530702201204,三古村民委员会,530702201204,三古村民委员会,,,,,,0,101899.98,5663.72,0,0,96236.26,,,2016/3/2 0:00,
36920,176042,2001010100,4255,76,31,有林地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,375059.45,6462.37,0,0,368597.08,,,2016/3/2 0:00,
39268,182342,2001010100,10575,76,33,其他林地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,497.75,143.1,0,0,354.65,,,2017/1/21 0:00,
968,171769,2001010100,87,77,114,坑塘水面,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,308.54,0,0,0,308.54,,,,
1053,176486,2001010100,4706,77,23,其他园地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,86925.46,3053.25,0,0,83872.21,,,,
1320,173073,2001010100,1290,77,13,旱地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,TK,,3,123,0.1674,32585.77,323.37,0,5400.72576,26861.67424,,,,
3859,179318,2001010100,7576,77,43,其他草地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,,,,,0,106177.23,1168.93,0,0,105008.3,,,,
5172,179848,2001010100,8117,77,203,村庄,30,530702201203,玉河村民委员会,530702201203,玉河村民委员会,,,,,,0,203.74,0,0,0,203.74,,,,
6160,182332,2001010100,10565,77,43,其他草地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,1897.64,107.4,0,0,1790.24,,,,
6277,183408,2001010100,11647,77,203,村庄,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,,,,,0,260.46,0,0,0,260.46,,,,
6618,185389,2001010100,13599,77,13,旱地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,TK,,3,123,0.1674,26448.54,2507.22,0,4007.776968,19933.54303,,,,
6926,185947,2001010100,14177,77,12,水浇地,30,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,TK,,1,123,0,1719.9,309.67,0,0,1410.23,,,,
7706,190743,2001010100,19031,77,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,6900.15,1744.87,0,0,5155.28,,,,
9272,197700,2001010100,27642,77,13,旱地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,TK,,4,123,0.2937,29821.7,464.58,0,8622.186144,20734.93386,,,,
9965,199818,2001010100,29120,77,32,灌木林地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,1608.28,116.25,0,0,1492.03,,,,
10366,202609,2001010100,30874,77,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,4,123,0.2937,5638.01,0,0,1655.883537,3982.126463,,,,
11128,200776,2001010100,30754,77,31,有林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,5542.95,0,0,0,5542.95,,,,
11370,203725,2001010100,32043,77,21,果园,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,18998.55,587.69,0,0,18410.86,,,,
12669,204437,2001010100,32695,77,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,2,123,0.0809,2056.01,0,0,166.331209,1889.678791,,,,
14088,202927,2001010100,31225,77,114,坑塘水面,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,313.18,0,0,0,313.18,,,,
15191,205643,2001010100,33863,77,13,旱地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,TK,,5,123,0.3602,2068.46,0,0,745.059292,1323.400708,,,,
15380,205667,2001010100,33887,77,11,水田,30,530702205204,金江村民委员会,530702205204,金江村民委员会,T,TK,,4,123,0.29,21009.32,192.28,0,6036.9416,14780.0984,,,,
15876,208773,2001010100,37051,77,23,其他园地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,3736.14,171.72,40,0,3524.42,,,,
16239,205865,2001010100,34085,77,11,水田,30,530702202204,三义村民委员会,530702202204,三义村民委员会,T,TK,,2,123,0.1015,6435.8,299.29,0,622.855765,5513.654235,,,,
18401,210016,2001010100,38288,77,13,旱地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,TK,,4,123,0.2937,3664.38,0,0,1076.228406,2588.151594,,,,
18721,209700,2001010100,38538,77,203,村庄,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,1009.41,0,0,0,1009.41,,,,
21467,179200,2001010100,7445,77,31,有林地,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,81380.01,0,0,0,81380.01,,,2015/2/7 0:00,
22275,189764,2001010100,18549,77,12,水浇地,30,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,TK,,1,123,0,4318.47,529.59,0,0,3788.88,,,2014/9/3 0:00,
23686,192643,2001010100,20853,77,203,村庄,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,,,,,0,75015.79,287.31,0,0,74728.48,,,2015/2/7 0:00,
24448,189676,2001010100,17955,77,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,5360.36,486.62,0,0,4873.74,,,2015/2/7 0:00,
27731,193783,2001010100,23651,77,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,2762.45,254.13,0,0,2508.32,,,2015/2/7 0:00,
30161,189853,2001010100,18062,77,21,果园,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,,,,,0,29586.15,1733.38,0,0,27852.77,,,2015/2/7 0:00,
30604,177834,2001010100,6090,77,43,其他草地,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,,,,,0,1438.83,504.42,0,0,934.41,,,2015/2/7 0:00,
31621,183157,2001010100,11375,77,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,9695.44,536.56,0,0,9158.88,,,2015/3/10 0:00,
31814,176075,2001010100,4288,77,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,1434.53,141.12,0,0,1293.41,,,2015/2/7 0:00,
32043,176218,2001010100,4451,77,13,旱地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,TK,,2,123,0.0809,7609.85,273.26,0,593.53,6743.06,,,2015/2/8 0:00,
37308,187762,2001010100,16054,77,12,水浇地,30,530702004206,玉龙县飞地,530702004206,玉龙县飞地,,TK,,1,123,0,8605.31,2860.08,0,0,5745.23,,,2016/3/2 0:00,
37676,176926,2001010100,5207,77,32,灌木林地,30,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,,,,,,0,17759.74,745.76,0,0,17013.98,,,2018/2/26 0:00,
